,hospedaje_id,amenidad_id
114932,20843,24
114933,20843,30
114934,20843,13
114935,20844,18
114936,20844,31
114937,20844,39
114938,20844,6
114939,20844,23
114940,20844,2
114941,20845,29
114942,20845,15
114943,20845,11
114944,20845,10
114945,20846,17
114946,20846,15
114947,20846,4
114948,20846,40
114949,20847,23
114950,20847,36
114951,20847,8
114952,20847,2
114953,20847,35
114954,20848,34
114955,20848,23
114956,20848,33
114957,20848,12
114958,20848,22
114959,20849,37
114960,20849,18
114961,20849,31
114962,20849,33
114963,20850,7
114964,20850,36
114965,20850,17
114966,20850,30
114967,20850,39
114968,20850,20
114969,20850,16
114970,20851,25
114971,20851,36
114972,20851,33
114973,20851,14
114974,20851,30
114975,20851,28
114976,20851,11
114977,20851,35
114978,20852,4
114979,20852,32
114980,20852,27
114981,20852,17
114982,20852,40
114983,20853,38
114984,20853,32
114985,20853,10
114986,20853,14
114987,20854,4
114988,20854,11
114989,20854,31
114990,20854,1
114991,20854,17
114992,20854,34
114993,20854,24
114994,20855,23
114995,20855,17
114996,20855,7
114997,20855,40
114998,20855,26
114999,20856,38
115000,20856,32
115001,20856,28
115002,20856,34
115003,20856,14
115004,20856,3
115005,20856,17
115006,20857,17
115007,20857,40
115008,20857,23
115009,20858,23
115010,20858,36
115011,20858,14
115012,20858,8
115013,20858,9
115014,20858,39
115015,20858,30
115016,20858,38
115017,20859,10
115018,20859,39
115019,20859,18
115020,20860,32
115021,20860,35
115022,20860,19
115023,20860,40
115024,20860,16
115025,20861,40
115026,20861,18
115027,20861,11
115028,20862,25
115029,20862,23
115030,20862,37
115031,20863,7
115032,20863,24
115033,20863,16
115034,20863,39
115035,20864,2
115036,20864,3
115037,20864,40
115038,20864,36
115039,20864,6
115040,20864,7
115041,20864,31
115042,20865,25
115043,20865,23
115044,20865,3
115045,20865,29
115046,20865,8
115047,20865,30
115048,20866,28
115049,20866,11
115050,20866,38
115051,20866,18
115052,20866,9
115053,20867,9
115054,20867,6
115055,20867,31
115056,20867,21
115057,20867,3
115058,20867,14
115059,20867,36
115060,20868,14
115061,20868,35
115062,20868,18
115063,20869,5
115064,20869,10
115065,20869,33
115066,20869,19
115067,20869,21
115068,20869,14
115069,20869,30
115070,20869,16
115071,20870,9
115072,20870,27
115073,20870,13
115074,20870,31
115075,20870,32
115076,20870,15
115077,20870,18
115078,20870,16
115079,20871,13
115080,20871,22
115081,20871,19
115082,20872,17
115083,20872,13
115084,20872,32
115085,20872,22
115086,20872,24
115087,20873,13
115088,20873,32
115089,20873,2
115090,20873,26
115091,20873,37
115092,20874,20
115093,20874,23
115094,20874,38
115095,20874,22
115096,20874,39
115097,20875,5
115098,20875,8
115099,20875,17
115100,20875,20
115101,20875,24
115102,20875,1
115103,20876,26
115104,20876,1
115105,20876,4
115106,20877,3
115107,20877,11
115108,20877,9
115109,20877,24
115110,20877,36
115111,20877,22
115112,20877,25
115113,20877,28
115114,20878,27
115115,20878,2
115116,20878,13
115117,20878,10
115118,20878,36
115119,20879,32
115120,20879,1
115121,20879,21
115122,20879,27
115123,20879,19
115124,20879,24
115125,20880,40
115126,20880,25
115127,20880,29
115128,20880,34
115129,20881,19
115130,20881,40
115131,20881,35
115132,20881,18
115133,20882,16
115134,20882,19
115135,20882,35
115136,20882,38
115137,20882,6
115138,20882,26
115139,20882,21
115140,20882,9
115141,20883,4
115142,20883,30
115143,20883,29
115144,20883,16
115145,20883,20
115146,20883,21
115147,20883,7
115148,20884,2
115149,20884,9
115150,20884,21
115151,20884,27
115152,20885,26
115153,20885,3
115154,20885,34
115155,20885,15
115156,20886,40
115157,20886,14
115158,20886,39
115159,20886,18
115160,20886,17
115161,20887,39
115162,20887,31
115163,20887,10
115164,20888,38
115165,20888,17
115166,20888,27
115167,20888,36
115168,20888,19
115169,20888,22
115170,20889,13
115171,20889,4
115172,20889,21
115173,20889,2
115174,20890,36
115175,20890,10
115176,20890,26
115177,20890,8
115178,20890,38
115179,20890,16
115180,20891,39
115181,20891,16
115182,20891,9
115183,20891,12
115184,20891,32
115185,20892,32
115186,20892,30
115187,20892,21
115188,20892,39
115189,20892,26
115190,20892,15
115191,20893,1
115192,20893,5
115193,20893,34
115194,20893,31
115195,20893,9
115196,20893,38
115197,20894,10
115198,20894,38
115199,20894,27
115200,20895,16
115201,20895,22
115202,20895,30
115203,20896,39
115204,20896,25
115205,20896,18
115206,20896,1
115207,20896,2
115208,20896,26
115209,20896,16
115210,20896,15
115211,20897,24
115212,20897,29
115213,20897,36
115214,20897,1
115215,20897,15
115216,20898,37
115217,20898,20
115218,20898,19
115219,20898,40
115220,20898,8
115221,20898,12
115222,20898,28
115223,20899,4
115224,20899,10
115225,20899,24
115226,20900,35
115227,20900,34
115228,20900,24
115229,20900,30
115230,20900,21
115231,20901,9
115232,20901,29
115233,20901,6
115234,20901,35
115235,20902,8
115236,20902,34
115237,20902,25
115238,20902,7
115239,20902,38
115240,20903,32
115241,20903,8
115242,20903,17
115243,20903,20
115244,20903,30
115245,20904,17
115246,20904,21
115247,20904,16
115248,20904,20
115249,20904,15
115250,20904,7
115251,20904,9
115252,20905,2
115253,20905,9
115254,20905,10
115255,20905,7
115256,20906,8
115257,20906,30
115258,20906,23
115259,20906,16
115260,20906,24
115261,20907,9
115262,20907,20
115263,20907,26
115264,20907,35
115265,20907,7
115266,20907,10
115267,20907,4
115268,20908,21
115269,20908,9
115270,20908,2
115271,20908,22
115272,20908,6
115273,20908,29
115274,20908,33
115275,20909,12
115276,20909,36
115277,20909,40
115278,20909,17
115279,20909,33
115280,20910,38
115281,20910,28
115282,20910,21
115283,20910,40
115284,20910,24
115285,20910,19
115286,20911,8
115287,20911,16
115288,20911,39
115289,20911,25
115290,20911,40
115291,20911,15
115292,20912,6
115293,20912,5
115294,20912,24
115295,20912,38
115296,20912,31
115297,20912,25
115298,20912,14
115299,20913,25
115300,20913,22
115301,20913,30
115302,20914,14
115303,20914,12
115304,20914,28
115305,20915,37
115306,20915,33
115307,20915,39
115308,20916,26
115309,20916,29
115310,20916,15
115311,20917,25
115312,20917,40
115313,20917,38
115314,20917,15
115315,20917,12
115316,20917,27
115317,20917,9
115318,20918,2
115319,20918,32
115320,20918,10
115321,20918,11
115322,20918,38
115323,20918,8
115324,20918,37
115325,20919,19
115326,20919,34
115327,20919,40
115328,20919,20
115329,20919,3
115330,20919,24
115331,20919,15
115332,20919,22
115333,20920,28
115334,20920,4
115335,20920,17
115336,20920,33
115337,20921,23
115338,20921,27
115339,20921,32
115340,20921,16
115341,20921,39
115342,20922,15
115343,20922,36
115344,20922,29
115345,20922,18
115346,20922,25
115347,20923,17
115348,20923,5
115349,20923,13
115350,20923,40
115351,20923,29
115352,20924,28
115353,20924,38
115354,20924,5
115355,20924,7
115356,20925,30
115357,20925,24
115358,20925,39
115359,20925,40
115360,20925,17
115361,20925,9
115362,20925,5
115363,20925,37
115364,20926,3
115365,20926,36
115366,20926,1
115367,20926,27
115368,20927,27
115369,20927,19
115370,20927,3
115371,20927,16
115372,20927,21
115373,20927,40
115374,20927,14
115375,20928,31
115376,20928,32
115377,20928,13
115378,20929,10
115379,20929,20
115380,20929,29
115381,20929,26
115382,20929,24
115383,20929,11
115384,20929,21
115385,20930,33
115386,20930,28
115387,20930,13
115388,20930,2
115389,20931,14
115390,20931,6
115391,20931,24
115392,20931,15
115393,20931,9
115394,20931,8
115395,20932,7
115396,20932,40
115397,20932,37
115398,20933,16
115399,20933,30
115400,20933,37
115401,20933,8
115402,20933,24
115403,20933,39
115404,20934,34
115405,20934,10
115406,20934,21
115407,20934,40
115408,20934,16
115409,20935,14
115410,20935,12
115411,20935,36
115412,20935,1
115413,20935,24
115414,20935,10
115415,20936,29
115416,20936,10
115417,20936,11
115418,20936,13
115419,20936,33
115420,20937,8
115421,20937,16
115422,20937,10
115423,20937,35
115424,20937,39
115425,20938,20
115426,20938,16
115427,20938,15
115428,20938,29
115429,20938,25
115430,20938,9
115431,20938,33
115432,20939,30
115433,20939,8
115434,20939,11
115435,20939,31
115436,20939,32
115437,20939,10
115438,20940,10
115439,20940,13
115440,20940,12
115441,20940,7
115442,20941,31
115443,20941,35
115444,20941,32
115445,20941,30
115446,20941,26
115447,20941,4
115448,20942,5
115449,20942,1
115450,20942,32
115451,20942,18
115452,20943,19
115453,20943,7
115454,20943,16
115455,20943,37
115456,20943,24
115457,20944,8
115458,20944,29
115459,20944,19
115460,20944,28
115461,20944,14
115462,20944,31
115463,20944,9
115464,20944,2
115465,20945,38
115466,20945,11
115467,20945,4
115468,20945,6
115469,20945,26
115470,20945,24
115471,20945,33
115472,20946,25
115473,20946,5
115474,20946,1
115475,20946,21
115476,20947,26
115477,20947,40
115478,20947,10
115479,20947,36
115480,20947,16
115481,20947,2
115482,20947,29
115483,20947,14
115484,20948,34
115485,20948,17
115486,20948,30
115487,20948,24
115488,20949,17
115489,20949,3
115490,20949,27
115491,20949,6
115492,20949,35
115493,20949,9
115494,20949,23
115495,20950,36
115496,20950,11
115497,20950,9
115498,20950,21
115499,20951,33
115500,20951,10
115501,20951,8
115502,20951,21
115503,20952,36
115504,20952,13
115505,20952,7
115506,20953,17
115507,20953,20
115508,20953,10
115509,20954,36
115510,20954,23
115511,20954,39
115512,20954,15
115513,20955,18
115514,20955,33
115515,20955,17
115516,20956,31
115517,20956,22
115518,20956,39
115519,20957,13
115520,20957,17
115521,20957,19
115522,20958,29
115523,20958,11
115524,20958,5
115525,20958,12
115526,20958,20
115527,20958,35
115528,20959,37
115529,20959,34
115530,20959,30
115531,20959,40
115532,20959,1
115533,20959,7
115534,20959,32
115535,20959,35
115536,20960,13
115537,20960,35
115538,20960,23
115539,20960,39
115540,20960,32
115541,20961,23
115542,20961,33
115543,20961,25
115544,20962,35
115545,20962,20
115546,20962,19
115547,20962,40
115548,20962,8
115549,20962,10
115550,20962,2
115551,20963,13
115552,20963,6
115553,20963,39
115554,20963,36
115555,20963,2
115556,20964,38
115557,20964,16
115558,20964,31
115559,20964,24
115560,20964,35
115561,20964,34
115562,20964,22
115563,20965,9
115564,20965,16
115565,20965,30
115566,20965,13
115567,20965,26
115568,20966,36
115569,20966,4
115570,20966,10
115571,20967,18
115572,20967,9
115573,20967,1
115574,20967,14
115575,20967,32
115576,20967,12
115577,20967,15
115578,20967,35
115579,20968,3
115580,20968,14
115581,20968,6
115582,20969,13
115583,20969,38
115584,20969,24
115585,20970,9
115586,20970,27
115587,20970,24
115588,20970,11
115589,20970,23
115590,20971,4
115591,20971,34
115592,20971,29
115593,20971,10
115594,20971,32
115595,20972,39
115596,20972,19
115597,20972,5
115598,20972,25
115599,20973,29
115600,20973,14
115601,20973,3
115602,20973,9
115603,20973,6
115604,20973,11
115605,20973,37
115606,20974,10
115607,20974,12
115608,20974,23
115609,20974,32
115610,20974,38
115611,20974,21
115612,20974,24
115613,20975,10
115614,20975,8
115615,20975,24
115616,20975,29
115617,20975,34
115618,20975,16
115619,20975,23
115620,20975,21
115621,20976,1
115622,20976,36
115623,20976,26
115624,20976,14
115625,20976,29
115626,20977,29
115627,20977,25
115628,20977,19
115629,20977,5
115630,20977,6
115631,20977,14
115632,20978,15
115633,20978,37
115634,20978,13
115635,20978,34
115636,20978,7
115637,20978,14
115638,20978,39
115639,20979,12
115640,20979,11
115641,20979,1
115642,20980,18
115643,20980,37
115644,20980,13
115645,20980,10
115646,20980,3
115647,20980,2
115648,20981,16
115649,20981,21
115650,20981,6
115651,20981,20
115652,20981,39
115653,20982,17
115654,20982,11
115655,20982,10
115656,20982,35
115657,20982,6
115658,20982,8
115659,20982,37
115660,20983,9
115661,20983,2
115662,20983,31
115663,20983,37
115664,20984,31
115665,20984,33
115666,20984,14
115667,20985,31
115668,20985,15
115669,20985,27
115670,20985,18
115671,20985,9
115672,20986,32
115673,20986,26
115674,20986,38
115675,20986,16
115676,20986,12
115677,20987,10
115678,20987,35
115679,20987,1
115680,20987,29
115681,20988,4
115682,20988,12
115683,20988,18
115684,20988,27
115685,20988,23
115686,20989,10
115687,20989,27
115688,20989,35
115689,20989,8
115690,20989,14
115691,20989,12
115692,20989,17
115693,20989,25
115694,20990,32
115695,20990,20
115696,20990,35
115697,20990,25
115698,20990,33
115699,20990,18
115700,20990,23
115701,20991,38
115702,20991,33
115703,20991,16
115704,20991,36
115705,20991,17
115706,20992,29
115707,20992,4
115708,20992,1
115709,20992,9
115710,20992,23
115711,20992,37
115712,20992,28
115713,20993,21
115714,20993,30
115715,20993,16
115716,20993,5
115717,20993,13
115718,20993,15
115719,20994,19
115720,20994,40
115721,20994,9
115722,20994,29
115723,20994,6
115724,20995,9
115725,20995,16
115726,20995,13
115727,20995,27
115728,20995,7
115729,20996,14
115730,20996,27
115731,20996,35
115732,20996,5
115733,20996,19
115734,20996,21
115735,20996,18
115736,20997,37
115737,20997,7
115738,20997,9
115739,20997,13
115740,20997,18
115741,20997,16
115742,20997,35
115743,20997,23
115744,20998,29
115745,20998,37
115746,20998,26
115747,20998,5
115748,20998,12
115749,20998,36
115750,20998,31
115751,20998,24
115752,20999,15
115753,20999,18
115754,20999,21
115755,21000,19
115756,21000,2
115757,21000,33
115758,21000,10
115759,21001,25
115760,21001,5
115761,21001,24
115762,21001,1
115763,21002,32
115764,21002,26
115765,21002,7
115766,21002,12
115767,21002,35
115768,21002,18
115769,21002,16
115770,21003,15
115771,21003,9
115772,21003,8
115773,21003,21
115774,21003,31
115775,21003,5
115776,21004,9
115777,21004,8
115778,21004,28
115779,21004,37
115780,21004,34
115781,21004,15
115782,21005,28
115783,21005,3
115784,21005,33
115785,21005,17
115786,21006,15
115787,21006,7
115788,21006,32
115789,21006,4
115790,21006,40
115791,21006,20
115792,21006,25
115793,21006,34
115794,21007,9
115795,21007,1
115796,21007,12
115797,21007,38
115798,21007,26
115799,21008,6
115800,21008,31
115801,21008,38
115802,21008,11
115803,21008,39
115804,21008,13
115805,21008,30
115806,21008,7
115807,21009,10
115808,21009,16
115809,21009,8
115810,21009,13
115811,21009,3
115812,21009,19
115813,21009,39
115814,21009,5
115815,21010,5
115816,21010,9
115817,21010,11
115818,21010,8
115819,21010,33
115820,21010,21
115821,21010,20
115822,21010,28
115823,21011,35
115824,21011,16
115825,21011,29
115826,21011,23
115827,21011,8
115828,21011,21
115829,21011,15
115830,21011,31
115831,21012,30
115832,21012,5
115833,21012,35
115834,21012,13
115835,21012,6
115836,21012,26
115837,21013,18
115838,21013,3
115839,21013,32
115840,21013,40
115841,21013,20
115842,21013,35
115843,21013,27
115844,21013,10
115845,21014,31
115846,21014,1
115847,21014,6
115848,21014,10
115849,21014,28
115850,21014,3
115851,21014,26
115852,21014,7
115853,21015,15
115854,21015,26
115855,21015,24
115856,21015,23
115857,21016,31
115858,21016,23
115859,21016,5
115860,21017,27
115861,21017,4
115862,21017,19
115863,21017,15
115864,21017,25
115865,21017,10
115866,21017,21
115867,21017,14
115868,21018,33
115869,21018,14
115870,21018,10
115871,21018,24
115872,21019,4
115873,21019,10
115874,21019,13
115875,21019,28
115876,21019,11
115877,21019,38
115878,21020,21
115879,21020,38
115880,21020,39
115881,21020,6
115882,21020,27
115883,21020,30
115884,21020,10
115885,21021,39
115886,21021,33
115887,21021,38
115888,21021,34
115889,21021,22
115890,21021,30
115891,21021,23
115892,21022,9
115893,21022,39
115894,21022,10
115895,21022,31
115896,21022,40
115897,21022,8
115898,21023,5
115899,21023,15
115900,21023,17
115901,21024,34
115902,21024,3
115903,21024,18
115904,21024,11
115905,21024,26
115906,21025,18
115907,21025,36
115908,21025,5
115909,21025,20
115910,21026,7
115911,21026,16
115912,21026,18
115913,21026,33
115914,21027,16
115915,21027,39
115916,21027,18
115917,21027,25
115918,21028,40
115919,21028,5
115920,21028,9
115921,21029,40
115922,21029,36
115923,21029,5
115924,21029,37
115925,21029,26
115926,21029,20
115927,21029,34
115928,21030,12
115929,21030,1
115930,21030,4
115931,21031,13
115932,21031,14
115933,21031,35
115934,21032,15
115935,21032,10
115936,21032,3
115937,21032,26
115938,21032,38
115939,21032,34
115940,21032,31
115941,21033,12
115942,21033,15
115943,21033,8
115944,21033,20
115945,21033,3
115946,21034,9
115947,21034,37
115948,21034,4
115949,21034,5
115950,21034,33
115951,21034,8
115952,21034,19
115953,21035,25
115954,21035,21
115955,21035,19
115956,21035,34
115957,21035,6
115958,21035,32
115959,21036,24
115960,21036,37
115961,21036,14
115962,21036,34
115963,21036,21
115964,21036,7
115965,21036,28
115966,21036,12
115967,21037,25
115968,21037,8
115969,21037,22
115970,21037,7
115971,21037,6
115972,21037,10
115973,21037,11
115974,21038,7
115975,21038,3
115976,21038,22
115977,21038,24
115978,21038,36
115979,21039,22
115980,21039,33
115981,21039,32
115982,21039,35
115983,21039,16
115984,21039,15
115985,21039,23
115986,21039,11
115987,21040,1
115988,21040,18
115989,21040,25
115990,21040,24
115991,21040,30
115992,21040,23
115993,21040,10
115994,21041,40
115995,21041,31
115996,21041,14
115997,21042,18
115998,21042,8
115999,21042,16
116000,21042,39
116001,21042,29
116002,21042,24
116003,21042,11
116004,21043,4
116005,21043,28
116006,21043,31
116007,21043,36
116008,21043,32
116009,21043,2
116010,21043,8
116011,21044,6
116012,21044,32
116013,21044,34
116014,21044,35
116015,21044,24
116016,21044,13
116017,21044,3
116018,21045,2
116019,21045,34
116020,21045,5
116021,21045,20
116022,21045,26
116023,21045,14
116024,21045,36
116025,21045,24
116026,21046,36
116027,21046,39
116028,21046,24
116029,21046,3
116030,21046,30
116031,21047,20
116032,21047,25
116033,21047,27
116034,21047,14
116035,21048,34
116036,21048,38
116037,21048,13
116038,21048,28
116039,21049,15
116040,21049,16
116041,21049,20
116042,21049,18
116043,21050,36
116044,21050,23
116045,21050,20
116046,21050,13
116047,21051,40
116048,21051,16
116049,21051,36
116050,21051,17
116051,21051,20
116052,21051,10
116053,21051,14
116054,21052,28
116055,21052,24
116056,21052,27
116057,21052,11
116058,21052,22
116059,21053,14
116060,21053,18
116061,21053,3
116062,21053,1
116063,21053,25
116064,21054,9
116065,21054,20
116066,21054,3
116067,21054,21
116068,21054,6
116069,21054,12
116070,21054,22
116071,21055,33
116072,21055,5
116073,21055,4
116074,21055,31
116075,21055,38
116076,21055,26
116077,21055,9
116078,21055,29
116079,21056,21
116080,21056,12
116081,21056,18
116082,21056,17
116083,21056,2
116084,21056,1
116085,21056,32
116086,21056,34
116087,21057,37
116088,21057,7
116089,21057,11
116090,21057,5
116091,21057,24
116092,21057,13
116093,21057,19
116094,21057,38
116095,21058,22
116096,21058,5
116097,21058,38
116098,21059,28
116099,21059,12
116100,21059,19
116101,21059,38
116102,21059,26
116103,21059,10
116104,21059,36
116105,21060,32
116106,21060,31
116107,21060,18
116108,21060,36
116109,21061,16
116110,21061,23
116111,21061,1
116112,21061,39
116113,21061,8
116114,21062,28
116115,21062,7
116116,21062,5
116117,21062,6
116118,21063,36
116119,21063,28
116120,21063,34
116121,21064,27
116122,21064,30
116123,21064,38
116124,21065,12
116125,21065,34
116126,21065,38
116127,21065,5
116128,21066,13
116129,21066,25
116130,21066,36
116131,21066,40
116132,21066,3
116133,21066,39
116134,21066,1
116135,21066,15
116136,21067,19
116137,21067,36
116138,21067,15
116139,21067,27
116140,21067,37
116141,21067,35
116142,21068,26
116143,21068,10
116144,21068,9
116145,21068,3
116146,21068,33
116147,21069,11
116148,21069,3
116149,21069,38
116150,21069,36
116151,21069,23
116152,21069,37
116153,21069,30
116154,21069,19
116155,21070,33
116156,21070,37
116157,21070,39
116158,21070,28
116159,21070,1
116160,21070,17
116161,21071,27
116162,21071,29
116163,21071,12
116164,21071,40
116165,21071,10
116166,21072,39
116167,21072,32
116168,21072,33
116169,21072,40
116170,21072,38
116171,21073,12
116172,21073,19
116173,21073,33
116174,21073,1
116175,21073,4
116176,21074,5
116177,21074,22
116178,21074,8
116179,21075,1
116180,21075,12
116181,21075,14
116182,21075,26
116183,21075,25
116184,21075,7
116185,21075,21
116186,21076,3
116187,21076,4
116188,21076,32
116189,21076,26
116190,21076,7
116191,21077,8
116192,21077,10
116193,21077,20
116194,21077,32
116195,21078,38
116196,21078,30
116197,21078,24
116198,21078,14
116199,21078,35
116200,21078,37
116201,21078,32
116202,21078,22
116203,21079,10
116204,21079,38
116205,21079,32
116206,21079,27
116207,21079,1
116208,21079,40
116209,21079,12
116210,21080,39
116211,21080,19
116212,21080,2
116213,21080,24
116214,21080,34
116215,21080,15
116216,21080,11
116217,21080,8
116218,21081,12
116219,21081,33
116220,21081,20
116221,21081,21
116222,21081,23
116223,21082,40
116224,21082,25
116225,21082,24
116226,21082,6
116227,21082,9
116228,21082,1
116229,21083,27
116230,21083,16
116231,21083,14
116232,21084,39
116233,21084,16
116234,21084,24
116235,21084,34
116236,21084,26
116237,21084,13
116238,21084,17
116239,21084,22
116240,21085,5
116241,21085,9
116242,21085,27
116243,21085,8
116244,21085,30
116245,21085,20
116246,21085,40
116247,21086,31
116248,21086,19
116249,21086,24
116250,21087,3
116251,21087,22
116252,21087,5
116253,21088,6
116254,21088,39
116255,21088,3
116256,21088,20
116257,21088,33
116258,21088,9
116259,21088,21
116260,21088,31
116261,21089,18
116262,21089,11
116263,21089,5
116264,21090,2
116265,21090,35
116266,21090,22
116267,21090,8
116268,21090,33
116269,21090,17
116270,21091,3
116271,21091,26
116272,21091,4
116273,21091,24
116274,21091,15
116275,21092,4
116276,21092,13
116277,21092,3
116278,21093,20
116279,21093,21
116280,21093,12
116281,21094,9
116282,21094,19
116283,21094,39
116284,21094,6
116285,21094,20
116286,21094,12
116287,21094,22
116288,21094,24
116289,21095,23
116290,21095,15
116291,21095,33
116292,21096,24
116293,21096,32
116294,21096,6
116295,21096,14
116296,21096,27
116297,21096,23
116298,21097,29
116299,21097,25
116300,21097,26
116301,21097,27
116302,21097,37
116303,21097,2
116304,21098,24
116305,21098,40
116306,21098,20
116307,21099,34
116308,21099,39
116309,21099,15
116310,21099,7
116311,21099,35
116312,21099,20
116313,21100,34
116314,21100,4
116315,21100,18
116316,21100,28
116317,21100,38
116318,21100,37
116319,21101,19
116320,21101,6
116321,21101,25
116322,21101,39
116323,21101,32
116324,21101,31
116325,21101,11
116326,21101,38
116327,21102,3
116328,21102,31
116329,21102,19
116330,21102,5
116331,21103,12
116332,21103,16
116333,21103,1
116334,21103,19
116335,21103,10
116336,21103,18
116337,21103,30
116338,21103,29
116339,21104,5
116340,21104,19
116341,21104,8
116342,21104,6
116343,21104,35
116344,21104,30
116345,21104,4
116346,21105,35
116347,21105,12
116348,21105,6
116349,21105,1
116350,21105,39
116351,21105,7
116352,21106,36
116353,21106,35
116354,21106,6
116355,21107,34
116356,21107,24
116357,21107,38
116358,21107,35
116359,21107,11
116360,21108,29
116361,21108,8
116362,21108,16
116363,21109,32
116364,21109,19
116365,21109,17
116366,21109,14
116367,21109,4
116368,21109,1
116369,21110,9
116370,21110,3
116371,21110,10
116372,21110,39
116373,21110,28
116374,21111,22
116375,21111,35
116376,21111,8
116377,21111,7
116378,21111,25
116379,21112,37
116380,21112,10
116381,21112,6
116382,21112,34
116383,21112,32
116384,21112,16
116385,21113,6
116386,21113,13
116387,21113,35
116388,21113,9
116389,21114,31
116390,21114,8
116391,21114,24
116392,21114,16
116393,21114,23
116394,21114,38
116395,21115,8
116396,21115,13
116397,21115,39
116398,21115,28
116399,21116,21
116400,21116,35
116401,21116,5
116402,21116,19
116403,21117,17
116404,21117,6
116405,21117,36
116406,21117,21
116407,21117,12
116408,21117,40
116409,21117,9
116410,21117,38
116411,21118,40
116412,21118,10
116413,21118,33
116414,21118,13
116415,21118,4
116416,21118,23
116417,21119,32
116418,21119,8
116419,21119,12
116420,21119,39
116421,21120,20
116422,21120,6
116423,21120,18
116424,21120,23
116425,21121,20
116426,21121,4
116427,21121,21
116428,21121,6
116429,21121,12
116430,21122,12
116431,21122,16
116432,21122,37
116433,21122,8
116434,21122,1
116435,21122,6
116436,21122,29
116437,21123,23
116438,21123,3
116439,21123,13
116440,21123,6
116441,21123,27
116442,21123,39
116443,21123,18
116444,21124,34
116445,21124,28
116446,21124,20
116447,21124,30
116448,21124,26
116449,21124,21
116450,21124,37
116451,21125,37
116452,21125,22
116453,21125,10
116454,21125,31
116455,21126,12
116456,21126,37
116457,21126,5
116458,21126,1
116459,21126,38
116460,21126,34
116461,21126,25
116462,21127,6
116463,21127,28
116464,21127,12
116465,21127,26
116466,21127,35
116467,21127,18
116468,21127,11
116469,21127,24
116470,21128,31
116471,21128,12
116472,21128,24
116473,21129,36
116474,21129,17
116475,21129,40
116476,21130,21
116477,21130,31
116478,21130,7
116479,21130,39
116480,21130,5
116481,21130,29
116482,21130,30
116483,21131,31
116484,21131,19
116485,21131,34
116486,21132,30
116487,21132,9
116488,21132,1
116489,21133,3
116490,21133,38
116491,21133,8
116492,21133,10
116493,21133,4
116494,21133,36
116495,21134,11
116496,21134,1
116497,21134,10
116498,21135,22
116499,21135,34
116500,21135,31
116501,21135,18
116502,21135,30
116503,21135,4
116504,21135,16
116505,21136,24
116506,21136,2
116507,21136,1
116508,21136,11
116509,21137,32
116510,21137,33
116511,21137,26
116512,21137,9
116513,21137,35
116514,21137,17
116515,21137,29
116516,21138,18
116517,21138,26
116518,21138,15
116519,21138,33
116520,21139,35
116521,21139,13
116522,21139,39
116523,21140,14
116524,21140,40
116525,21140,26
116526,21140,13
116527,21140,27
116528,21140,39
116529,21141,24
116530,21141,19
116531,21141,17
116532,21142,15
116533,21142,2
116534,21142,25
116535,21143,26
116536,21143,25
116537,21143,40
116538,21143,24
116539,21143,11
116540,21143,18
116541,21143,27
116542,21144,7
116543,21144,3
116544,21144,38
116545,21144,40
116546,21144,10
116547,21145,1
116548,21145,11
116549,21145,10
116550,21145,2
116551,21145,12
116552,21145,22
116553,21145,21
116554,21145,31
116555,21146,26
116556,21146,22
116557,21146,2
116558,21146,15
116559,21146,12
116560,21146,19
116561,21146,35
116562,21147,37
116563,21147,27
116564,21147,30
116565,21147,11
116566,21147,39
116567,21147,33
116568,21147,38
116569,21147,29
116570,21148,4
116571,21148,25
116572,21148,31
116573,21148,10
116574,21149,21
116575,21149,23
116576,21149,17
116577,21149,24
116578,21149,35
116579,21149,37
116580,21150,11
116581,21150,17
116582,21150,31
116583,21150,27
116584,21150,34
116585,21150,20
116586,21150,10
116587,21151,33
116588,21151,2
116589,21151,11
116590,21151,35
116591,21151,24
116592,21151,31
116593,21151,38
116594,21152,6
116595,21152,15
116596,21152,26
116597,21152,10
116598,21152,9
116599,21152,18
116600,21152,23
116601,21152,40
116602,21153,5
116603,21153,20
116604,21153,15
116605,21153,27
116606,21153,32
116607,21154,35
116608,21154,23
116609,21154,13
116610,21154,14
116611,21154,38
116612,21154,18
116613,21155,29
116614,21155,1
116615,21155,20
116616,21155,3
116617,21156,36
116618,21156,3
116619,21156,5
116620,21156,2
116621,21157,14
116622,21157,26
116623,21157,38
116624,21157,24
116625,21157,9
116626,21158,8
116627,21158,23
116628,21158,34
116629,21159,35
116630,21159,39
116631,21159,31
116632,21159,4
116633,21159,36
116634,21159,2
116635,21159,28
116636,21159,29
116637,21160,31
116638,21160,25
116639,21160,16
116640,21160,28
116641,21160,13
116642,21160,26
116643,21160,10
116644,21160,22
116645,21161,6
116646,21161,25
116647,21161,27
116648,21161,2
116649,21161,1
116650,21161,28
116651,21161,17
116652,21161,12
116653,21162,38
116654,21162,11
116655,21162,29
116656,21162,14
116657,21162,39
116658,21162,9
116659,21162,2
116660,21162,25
116661,21163,30
116662,21163,35
116663,21163,17
116664,21163,12
116665,21164,29
116666,21164,25
116667,21164,40
116668,21165,11
116669,21165,37
116670,21165,2
116671,21165,4
116672,21165,7
116673,21166,16
116674,21166,19
116675,21166,14
116676,21166,17
116677,21166,29
116678,21166,25
116679,21166,31
