actividad_id,dia_semana,hora_inicio,hora_fin
3600,2,12:00,20:00
3600,3,13:00,21:00
3600,4,08:00,16:00
3600,5,09:00,15:00
15556,0,13:00,21:00
15556,1,12:00,20:00
15556,2,10:00,18:00
15556,3,09:00,17:00
15556,4,07:00,15:00
15556,5,13:00,19:00
21033,0,09:00,17:00
21033,1,08:00,16:00
21033,2,10:00,18:00
21033,3,08:00,16:00
21033,4,09:00,17:00
21033,5,07:00,13:00
21033,6,12:00,18:00
17113,0,08:00,16:00
17113,1,08:00,16:00
17113,2,07:00,15:00
17113,3,07:00,15:00
17113,4,13:00,21:00
17113,5,09:00,15:00
17113,6,09:00,15:00
16630,0,12:00,20:00
16630,1,07:00,15:00
16630,2,07:00,15:00
16630,3,11:00,19:00
16630,4,13:00,21:00
4295,0,12:00,20:00
4295,1,08:00,16:00
4295,2,07:00,15:00
4295,3,10:00,18:00
4295,4,07:00,15:00
19948,0,07:00,15:00
19948,1,08:00,16:00
19948,2,12:00,20:00
19948,3,10:00,18:00
19948,4,12:00,20:00
19948,5,11:00,17:00
9667,0,07:00,15:00
9667,1,13:00,21:00
9667,2,07:00,15:00
9667,3,09:00,17:00
9667,4,13:00,21:00
8758,0,08:00,16:00
8758,1,07:00,15:00
8758,2,12:00,20:00
8758,3,09:00,17:00
8758,4,09:00,17:00
14002,0,12:00,20:00
14002,1,13:00,21:00
14002,2,10:00,18:00
14002,3,13:00,21:00
14002,4,10:00,18:00
12291,0,08:00,16:00
12291,1,12:00,20:00
12291,2,13:00,21:00
12291,3,09:00,17:00
12291,4,13:00,21:00
12291,5,08:00,14:00
12291,6,11:00,17:00
16021,0,12:00,20:00
16021,1,08:00,16:00
16021,2,09:00,17:00
16021,3,13:00,21:00
16021,4,10:00,18:00
16021,5,07:00,13:00
4094,0,13:00,21:00
4094,1,10:00,18:00
4094,2,07:00,15:00
4094,3,12:00,20:00
4094,4,09:00,17:00
19378,0,13:00,21:00
19378,1,11:00,19:00
19378,2,11:00,19:00
19378,3,12:00,20:00
19378,4,11:00,19:00
19378,5,09:00,15:00
19378,6,09:00,15:00
21202,0,08:00,16:00
21202,1,10:00,18:00
21202,2,13:00,21:00
21202,3,12:00,20:00
21202,4,07:00,15:00
21202,5,11:00,17:00
21202,6,09:00,15:00
4040,0,09:00,17:00
4040,1,08:00,16:00
4040,2,10:00,18:00
4040,3,13:00,21:00
4040,4,13:00,21:00
4040,5,09:00,15:00
18581,0,08:00,16:00
18581,1,10:00,18:00
18581,2,11:00,19:00
18581,3,08:00,16:00
18581,4,12:00,20:00
18581,5,12:00,18:00
18581,6,11:00,17:00
12106,0,07:00,15:00
12106,1,11:00,19:00
12106,2,07:00,15:00
12106,3,09:00,17:00
12106,4,13:00,21:00
12106,5,11:00,17:00
21579,0,13:00,21:00
21579,1,13:00,21:00
21579,2,12:00,20:00
21579,3,09:00,17:00
21579,4,07:00,15:00
21579,5,08:00,14:00
21579,6,13:00,19:00
3403,0,08:00,16:00
3403,1,08:00,16:00
3403,2,09:00,17:00
3403,3,11:00,19:00
3403,4,09:00,17:00
8957,0,08:00,16:00
8957,1,13:00,21:00
8957,2,09:00,17:00
8957,3,11:00,19:00
8957,4,07:00,15:00
8957,5,12:00,18:00
8957,6,08:00,14:00
3915,0,12:00,20:00
3915,1,12:00,20:00
3915,2,09:00,17:00
3915,3,12:00,20:00
3915,4,08:00,16:00
3915,5,11:00,17:00
3915,6,11:00,17:00
21124,0,09:00,17:00
21124,1,07:00,15:00
21124,2,13:00,21:00
21124,3,10:00,18:00
21124,4,09:00,17:00
16374,0,13:00,21:00
16374,1,10:00,18:00
16374,2,12:00,20:00
16374,3,12:00,20:00
16374,4,11:00,19:00
21748,0,11:00,19:00
21748,1,12:00,20:00
21748,2,12:00,20:00
21748,3,13:00,21:00
21748,4,10:00,18:00
10147,0,09:00,17:00
10147,1,09:00,17:00
10147,2,13:00,21:00
10147,3,13:00,21:00
10147,4,13:00,21:00
10319,0,08:00,16:00
10319,1,09:00,17:00
10319,2,08:00,16:00
10319,3,09:00,17:00
10319,4,12:00,20:00
10319,5,12:00,18:00
18329,0,10:00,18:00
18329,1,10:00,18:00
18329,2,10:00,18:00
18329,3,09:00,17:00
18329,4,09:00,17:00
18329,5,13:00,19:00
2345,0,11:00,19:00
2345,1,10:00,18:00
2345,2,09:00,17:00
2345,3,13:00,21:00
2345,4,11:00,19:00
2345,5,08:00,14:00
3077,0,09:00,17:00
3077,1,10:00,18:00
3077,2,09:00,17:00
3077,3,13:00,21:00
3077,4,07:00,15:00
20007,0,10:00,18:00
20007,1,07:00,15:00
20007,2,10:00,18:00
20007,3,11:00,19:00
20007,4,11:00,19:00
5606,0,08:00,16:00
5606,1,10:00,18:00
5606,2,09:00,17:00
5606,3,11:00,19:00
5606,4,10:00,18:00
5606,5,08:00,14:00
5606,6,12:00,18:00
19766,0,10:00,18:00
19766,1,09:00,17:00
19766,2,13:00,21:00
19766,3,09:00,17:00
19766,4,13:00,21:00
19766,5,08:00,14:00
19766,6,10:00,16:00
20147,0,11:00,19:00
20147,1,08:00,16:00
20147,2,13:00,21:00
20147,3,13:00,21:00
20147,4,11:00,19:00
20147,5,09:00,15:00
6324,0,13:00,21:00
6324,1,09:00,17:00
6324,2,12:00,20:00
6324,3,13:00,21:00
6324,4,10:00,18:00
6324,5,07:00,13:00
6324,6,11:00,17:00
17804,0,08:00,16:00
17804,1,07:00,15:00
17804,2,07:00,15:00
17804,3,13:00,21:00
17804,4,09:00,17:00
18170,0,10:00,18:00
18170,1,08:00,16:00
18170,2,13:00,21:00
18170,3,09:00,17:00
18170,4,09:00,17:00
13472,0,12:00,20:00
13472,1,08:00,16:00
13472,2,11:00,19:00
13472,3,10:00,18:00
13472,4,07:00,15:00
13472,5,07:00,13:00
20272,0,07:00,15:00
20272,1,11:00,19:00
20272,2,13:00,21:00
20272,3,11:00,19:00
20272,4,13:00,21:00
20272,5,13:00,19:00
7896,0,08:00,16:00
7896,1,13:00,21:00
7896,2,12:00,20:00
7896,3,12:00,20:00
7896,4,09:00,17:00
3987,0,07:00,15:00
3987,1,10:00,18:00
3987,2,11:00,19:00
3987,3,08:00,16:00
3987,4,10:00,18:00
3987,5,08:00,14:00
14441,0,12:00,20:00
14441,1,13:00,21:00
14441,2,07:00,15:00
14441,3,12:00,20:00
14441,4,10:00,18:00
14441,5,09:00,15:00
20489,0,07:00,15:00
20489,1,12:00,20:00
20489,2,10:00,18:00
20489,3,13:00,21:00
20489,4,07:00,15:00
21252,0,08:00,16:00
21252,1,09:00,17:00
21252,2,07:00,15:00
21252,3,12:00,20:00
21252,4,13:00,21:00
12028,0,12:00,20:00
12028,1,12:00,20:00
12028,2,12:00,20:00
12028,3,13:00,21:00
12028,4,11:00,19:00
11943,0,08:00,16:00
11943,1,12:00,20:00
11943,2,12:00,20:00
11943,3,11:00,19:00
11943,4,11:00,19:00
11943,5,11:00,17:00
14000,0,09:00,17:00
14000,1,08:00,16:00
14000,2,10:00,18:00
14000,3,11:00,19:00
14000,4,11:00,19:00
14000,5,09:00,15:00
3825,0,12:00,20:00
3825,1,08:00,16:00
3825,2,10:00,18:00
3825,3,07:00,15:00
3825,4,13:00,21:00
7529,0,11:00,19:00
7529,1,09:00,17:00
7529,2,11:00,19:00
7529,3,10:00,18:00
7529,4,12:00,20:00
7529,5,09:00,15:00
7201,0,13:00,21:00
7201,1,09:00,17:00
7201,2,11:00,19:00
7201,3,12:00,20:00
7201,4,12:00,20:00
7201,5,09:00,15:00
17004,0,11:00,19:00
17004,1,09:00,17:00
17004,2,13:00,21:00
17004,3,10:00,18:00
17004,4,12:00,20:00
17004,5,11:00,17:00
17004,6,07:00,13:00
7088,0,10:00,18:00
7088,1,12:00,20:00
7088,2,08:00,16:00
7088,3,12:00,20:00
7088,4,07:00,15:00
15171,0,12:00,20:00
15171,1,13:00,21:00
15171,2,09:00,17:00
15171,3,12:00,20:00
15171,4,12:00,20:00
15171,5,13:00,19:00
246,0,13:00,21:00
246,1,08:00,16:00
246,2,10:00,18:00
246,3,12:00,20:00
246,4,07:00,15:00
246,5,11:00,17:00
246,6,08:00,14:00
21437,0,13:00,21:00
21437,1,08:00,16:00
21437,2,12:00,20:00
21437,3,09:00,17:00
21437,4,07:00,15:00
21298,0,08:00,16:00
21298,1,11:00,19:00
21298,2,08:00,16:00
21298,3,10:00,18:00
21298,4,13:00,21:00
18273,0,08:00,16:00
18273,1,10:00,18:00
18273,2,10:00,18:00
18273,3,07:00,15:00
18273,4,10:00,18:00
18273,5,10:00,16:00
18273,6,13:00,19:00
158,0,12:00,20:00
158,1,07:00,15:00
158,2,13:00,21:00
158,3,12:00,20:00
158,4,09:00,17:00
158,5,07:00,13:00
13102,0,12:00,20:00
13102,1,10:00,18:00
13102,2,09:00,17:00
13102,3,12:00,20:00
13102,4,09:00,17:00
13102,5,07:00,13:00
189,0,08:00,16:00
189,1,11:00,19:00
189,2,10:00,18:00
189,3,08:00,16:00
189,4,11:00,19:00
3578,0,07:00,15:00
3578,1,07:00,15:00
3578,2,09:00,17:00
3578,3,07:00,15:00
3578,4,08:00,16:00
2494,0,13:00,21:00
2494,1,13:00,21:00
2494,2,08:00,16:00
2494,3,11:00,19:00
2494,4,12:00,20:00
2494,5,11:00,17:00
2494,6,08:00,14:00
2189,0,10:00,18:00
2189,1,13:00,21:00
2189,2,12:00,20:00
2189,3,09:00,17:00
2189,4,12:00,20:00
6210,0,09:00,17:00
6210,1,11:00,19:00
6210,2,09:00,17:00
6210,3,08:00,16:00
6210,4,13:00,21:00
6210,5,11:00,17:00
6210,6,12:00,18:00
5857,0,10:00,18:00
5857,1,13:00,21:00
5857,2,10:00,18:00
5857,3,10:00,18:00
5857,4,10:00,18:00
1860,0,08:00,16:00
1860,1,08:00,16:00
1860,2,11:00,19:00
1860,3,08:00,16:00
1860,4,09:00,17:00
1860,5,12:00,18:00
1144,0,08:00,16:00
1144,1,13:00,21:00
1144,2,08:00,16:00
1144,3,13:00,21:00
1144,4,12:00,20:00
1144,5,10:00,16:00
18378,0,12:00,20:00
18378,1,13:00,21:00
18378,2,08:00,16:00
18378,3,12:00,20:00
18378,4,10:00,18:00
14973,0,08:00,16:00
14973,1,11:00,19:00
14973,2,10:00,18:00
14973,3,13:00,21:00
14973,4,12:00,20:00
14973,5,11:00,17:00
14973,6,08:00,14:00
11336,0,13:00,21:00
11336,1,09:00,17:00
11336,2,07:00,15:00
11336,3,07:00,15:00
11336,4,07:00,15:00
6115,0,10:00,18:00
6115,1,07:00,15:00
6115,2,10:00,18:00
6115,3,10:00,18:00
6115,4,13:00,21:00
7640,0,07:00,15:00
7640,1,09:00,17:00
7640,2,08:00,16:00
7640,3,12:00,20:00
7640,4,12:00,20:00
19879,0,12:00,20:00
19879,1,11:00,19:00
19879,2,10:00,18:00
19879,3,11:00,19:00
19879,4,12:00,20:00
19879,5,13:00,19:00
22239,0,13:00,21:00
22239,1,13:00,21:00
22239,2,09:00,17:00
22239,3,08:00,16:00
22239,4,13:00,21:00
22239,5,10:00,16:00
20785,0,09:00,17:00
20785,1,09:00,17:00
20785,2,10:00,18:00
20785,3,08:00,16:00
20785,4,07:00,15:00
4067,0,09:00,17:00
4067,1,08:00,16:00
4067,2,07:00,15:00
4067,3,11:00,19:00
4067,4,11:00,19:00
14704,0,08:00,16:00
14704,1,07:00,15:00
14704,2,11:00,19:00
14704,3,10:00,18:00
14704,4,08:00,16:00
14704,5,07:00,13:00
14704,6,12:00,18:00
7186,0,09:00,17:00
7186,1,07:00,15:00
7186,2,10:00,18:00
7186,3,11:00,19:00
7186,4,08:00,16:00
7186,5,13:00,19:00
7186,6,08:00,14:00
19647,0,10:00,18:00
19647,1,13:00,21:00
19647,2,13:00,21:00
19647,3,08:00,16:00
19647,4,07:00,15:00
19647,5,08:00,14:00
9422,0,10:00,18:00
9422,1,08:00,16:00
9422,2,09:00,17:00
9422,3,07:00,15:00
9422,4,12:00,20:00
9422,5,09:00,15:00
9422,6,11:00,17:00
17836,0,07:00,15:00
17836,1,13:00,21:00
17836,2,08:00,16:00
17836,3,12:00,20:00
17836,4,12:00,20:00
17836,5,10:00,16:00
9214,0,09:00,17:00
9214,1,11:00,19:00
9214,2,12:00,20:00
9214,3,13:00,21:00
9214,4,12:00,20:00
9214,5,07:00,13:00
9214,6,11:00,17:00
3014,0,10:00,18:00
3014,1,11:00,19:00
3014,2,12:00,20:00
3014,3,07:00,15:00
3014,4,07:00,15:00
15495,0,07:00,15:00
15495,1,10:00,18:00
15495,2,08:00,16:00
15495,3,08:00,16:00
15495,4,07:00,15:00
15495,5,11:00,17:00
15495,6,12:00,18:00
17191,0,10:00,18:00
17191,1,07:00,15:00
17191,2,13:00,21:00
17191,3,08:00,16:00
17191,4,13:00,21:00
17191,5,07:00,13:00
17191,6,11:00,17:00
20813,0,13:00,21:00
20813,1,13:00,21:00
20813,2,09:00,17:00
20813,3,09:00,17:00
20813,4,08:00,16:00
20813,5,08:00,14:00
20813,6,11:00,17:00
11328,0,12:00,20:00
11328,1,09:00,17:00
11328,2,11:00,19:00
11328,3,10:00,18:00
11328,4,13:00,21:00
11328,5,07:00,13:00
11328,6,08:00,14:00
11234,0,08:00,16:00
11234,1,07:00,15:00
11234,2,13:00,21:00
11234,3,09:00,17:00
11234,4,13:00,21:00
1877,0,13:00,21:00
1877,1,11:00,19:00
1877,2,11:00,19:00
1877,3,12:00,20:00
1877,4,10:00,18:00
1877,5,09:00,15:00
1877,6,07:00,13:00
10129,0,09:00,17:00
10129,1,10:00,18:00
10129,2,13:00,21:00
10129,3,11:00,19:00
10129,4,07:00,15:00
10129,5,08:00,14:00
16325,0,08:00,16:00
16325,1,07:00,15:00
16325,2,13:00,21:00
16325,3,11:00,19:00
16325,4,11:00,19:00
20260,0,07:00,15:00
20260,1,13:00,21:00
20260,2,10:00,18:00
20260,3,13:00,21:00
20260,4,07:00,15:00
20260,5,11:00,17:00
20260,6,09:00,15:00
5964,0,10:00,18:00
5964,1,09:00,17:00
5964,2,07:00,15:00
5964,3,08:00,16:00
5964,4,13:00,21:00
11048,0,09:00,17:00
11048,1,07:00,15:00
11048,2,08:00,16:00
11048,3,07:00,15:00
11048,4,07:00,15:00
11048,5,10:00,16:00
11048,6,11:00,17:00
5631,0,11:00,19:00
5631,1,10:00,18:00
5631,2,10:00,18:00
5631,3,12:00,20:00
5631,4,09:00,17:00
5631,5,11:00,17:00
5631,6,12:00,18:00
8374,0,09:00,17:00
8374,1,09:00,17:00
8374,2,12:00,20:00
8374,3,11:00,19:00
8374,4,09:00,17:00
8374,5,07:00,13:00
1554,0,09:00,17:00
1554,1,11:00,19:00
1554,2,13:00,21:00
1554,3,07:00,15:00
1554,4,09:00,17:00
1554,5,09:00,15:00
1554,6,07:00,13:00
14360,0,11:00,19:00
14360,1,13:00,21:00
14360,2,10:00,18:00
14360,3,08:00,16:00
14360,4,08:00,16:00
14360,5,10:00,16:00
10658,0,11:00,19:00
10658,1,09:00,17:00
10658,2,12:00,20:00
10658,3,10:00,18:00
10658,4,08:00,16:00
10658,5,10:00,16:00
16234,0,11:00,19:00
16234,1,10:00,18:00
16234,2,09:00,17:00
16234,3,07:00,15:00
16234,4,11:00,19:00
3640,0,09:00,17:00
3640,1,13:00,21:00
3640,2,12:00,20:00
3640,3,08:00,16:00
3640,4,07:00,15:00
7246,0,13:00,21:00
7246,1,08:00,16:00
7246,2,12:00,20:00
7246,3,11:00,19:00
7246,4,09:00,17:00
7246,5,13:00,19:00
429,0,09:00,17:00
429,1,07:00,15:00
429,2,12:00,20:00
429,3,12:00,20:00
429,4,09:00,17:00
429,5,10:00,16:00
429,6,08:00,14:00
7570,0,10:00,18:00
7570,1,10:00,18:00
7570,2,09:00,17:00
7570,3,12:00,20:00
7570,4,08:00,16:00
16817,0,11:00,19:00
16817,1,13:00,21:00
16817,2,08:00,16:00
16817,3,13:00,21:00
16817,4,11:00,19:00
16817,5,09:00,15:00
12627,0,10:00,18:00
12627,1,13:00,21:00
12627,2,12:00,20:00
12627,3,13:00,21:00
12627,4,10:00,18:00
22370,0,09:00,17:00
22370,1,07:00,15:00
22370,2,10:00,18:00
22370,3,11:00,19:00
22370,4,12:00,20:00
22370,5,11:00,17:00
3583,0,12:00,20:00
3583,1,10:00,18:00
3583,2,11:00,19:00
3583,3,11:00,19:00
3583,4,12:00,20:00
3583,5,13:00,19:00
3583,6,13:00,19:00
4572,0,13:00,21:00
4572,1,09:00,17:00
4572,2,11:00,19:00
4572,3,09:00,17:00
4572,4,10:00,18:00
4572,5,09:00,15:00
4572,6,11:00,17:00
7882,0,13:00,21:00
7882,1,07:00,15:00
7882,2,07:00,15:00
7882,3,10:00,18:00
7882,4,12:00,20:00
13399,0,10:00,18:00
13399,1,12:00,20:00
13399,2,08:00,16:00
13399,3,10:00,18:00
13399,4,09:00,17:00
13399,5,07:00,13:00
8484,0,10:00,18:00
8484,1,11:00,19:00
8484,2,08:00,16:00
8484,3,12:00,20:00
8484,4,11:00,19:00
8484,5,10:00,16:00
8484,6,11:00,17:00
12366,0,09:00,17:00
12366,1,08:00,16:00
12366,2,10:00,18:00
12366,3,10:00,18:00
12366,4,07:00,15:00
12366,5,07:00,13:00
12366,6,08:00,14:00
12177,0,11:00,19:00
12177,1,08:00,16:00
12177,2,13:00,21:00
12177,3,07:00,15:00
12177,4,10:00,18:00
12177,5,12:00,18:00
7697,0,09:00,17:00
7697,1,12:00,20:00
7697,2,12:00,20:00
7697,3,11:00,19:00
7697,4,11:00,19:00
7697,5,08:00,14:00
2360,0,08:00,16:00
2360,1,10:00,18:00
2360,2,11:00,19:00
2360,3,07:00,15:00
2360,4,09:00,17:00
2360,5,10:00,16:00
674,0,09:00,17:00
674,1,07:00,15:00
674,2,10:00,18:00
674,3,12:00,20:00
674,4,11:00,19:00
8765,0,10:00,18:00
8765,1,09:00,17:00
8765,2,07:00,15:00
8765,3,13:00,21:00
8765,4,11:00,19:00
20091,0,09:00,17:00
20091,1,10:00,18:00
20091,2,13:00,21:00
20091,3,11:00,19:00
20091,4,08:00,16:00
20091,5,10:00,16:00
16890,0,11:00,19:00
16890,1,08:00,16:00
16890,2,13:00,21:00
16890,3,07:00,15:00
16890,4,13:00,21:00
16890,5,13:00,19:00
16890,6,13:00,19:00
8724,0,12:00,20:00
8724,1,12:00,20:00
8724,2,08:00,16:00
8724,3,10:00,18:00
8724,4,08:00,16:00
8095,0,13:00,21:00
8095,1,10:00,18:00
8095,2,07:00,15:00
8095,3,08:00,16:00
8095,4,09:00,17:00
8095,5,10:00,16:00
21798,0,08:00,16:00
21798,1,07:00,15:00
21798,2,08:00,16:00
21798,3,13:00,21:00
21798,4,08:00,16:00
21798,5,07:00,13:00
13985,0,11:00,19:00
13985,1,13:00,21:00
13985,2,09:00,17:00
13985,3,10:00,18:00
13985,4,12:00,20:00
2821,0,13:00,21:00
2821,1,11:00,19:00
2821,2,09:00,17:00
2821,3,13:00,21:00
2821,4,11:00,19:00
2821,5,07:00,13:00
2821,6,09:00,15:00
5835,0,08:00,16:00
5835,1,12:00,20:00
5835,2,09:00,17:00
5835,3,08:00,16:00
5835,4,09:00,17:00
7069,0,10:00,18:00
7069,1,07:00,15:00
7069,2,07:00,15:00
7069,3,11:00,19:00
7069,4,11:00,19:00
7069,5,13:00,19:00
13959,0,13:00,21:00
13959,1,07:00,15:00
13959,2,13:00,21:00
13959,3,09:00,17:00
13959,4,10:00,18:00
13959,5,13:00,19:00
13959,6,11:00,17:00
17039,0,10:00,18:00
17039,1,12:00,20:00
17039,2,11:00,19:00
17039,3,07:00,15:00
17039,4,12:00,20:00
2792,0,07:00,15:00
2792,1,08:00,16:00
2792,2,09:00,17:00
2792,3,07:00,15:00
2792,4,13:00,21:00
7627,0,13:00,21:00
7627,1,12:00,20:00
7627,2,10:00,18:00
7627,3,09:00,17:00
7627,4,12:00,20:00
389,0,08:00,16:00
389,1,11:00,19:00
389,2,11:00,19:00
389,3,09:00,17:00
389,4,10:00,18:00
20303,0,11:00,19:00
20303,1,09:00,17:00
20303,2,11:00,19:00
20303,3,12:00,20:00
20303,4,11:00,19:00
20303,5,13:00,19:00
20303,6,10:00,16:00
21885,0,13:00,21:00
21885,1,10:00,18:00
21885,2,13:00,21:00
21885,3,07:00,15:00
21885,4,12:00,20:00
21885,5,10:00,16:00
21885,6,13:00,19:00
12778,0,10:00,18:00
12778,1,07:00,15:00
12778,2,07:00,15:00
12778,3,10:00,18:00
12778,4,09:00,17:00
22388,0,07:00,15:00
22388,1,13:00,21:00
22388,2,09:00,17:00
22388,3,13:00,21:00
22388,4,08:00,16:00
22388,5,08:00,14:00
17932,0,07:00,15:00
17932,1,07:00,15:00
17932,2,13:00,21:00
17932,3,09:00,17:00
17932,4,12:00,20:00
17932,5,11:00,17:00
8118,0,12:00,20:00
8118,1,13:00,21:00
8118,2,12:00,20:00
8118,3,10:00,18:00
8118,4,09:00,17:00
1327,0,08:00,16:00
1327,1,10:00,18:00
1327,2,11:00,19:00
1327,3,10:00,18:00
1327,4,07:00,15:00
1327,5,12:00,18:00
9099,0,12:00,20:00
9099,1,13:00,21:00
9099,2,13:00,21:00
9099,3,10:00,18:00
9099,4,08:00,16:00
9099,5,11:00,17:00
9099,6,12:00,18:00
6898,0,10:00,18:00
6898,1,08:00,16:00
6898,2,13:00,21:00
6898,3,07:00,15:00
6898,4,09:00,17:00
6898,5,10:00,16:00
8823,0,10:00,18:00
8823,1,13:00,21:00
8823,2,09:00,17:00
8823,3,13:00,21:00
8823,4,07:00,15:00
8823,5,12:00,18:00
8823,6,09:00,15:00
14833,0,09:00,17:00
14833,1,13:00,21:00
14833,2,11:00,19:00
14833,3,10:00,18:00
14833,4,10:00,18:00
14833,5,07:00,13:00
5895,0,08:00,16:00
5895,1,09:00,17:00
5895,2,13:00,21:00
5895,3,11:00,19:00
5895,4,12:00,20:00
5895,5,10:00,16:00
5895,6,09:00,15:00
10183,0,09:00,17:00
10183,1,08:00,16:00
10183,2,10:00,18:00
10183,3,11:00,19:00
10183,4,09:00,17:00
916,0,12:00,20:00
916,1,07:00,15:00
916,2,09:00,17:00
916,3,07:00,15:00
916,4,12:00,20:00
13534,0,11:00,19:00
13534,1,11:00,19:00
13534,2,11:00,19:00
13534,3,10:00,18:00
13534,4,08:00,16:00
13534,5,10:00,16:00
13534,6,08:00,14:00
18987,0,09:00,17:00
18987,1,12:00,20:00
18987,2,11:00,19:00
18987,3,08:00,16:00
18987,4,07:00,15:00
18987,5,12:00,18:00
18987,6,08:00,14:00
8365,0,08:00,16:00
8365,1,12:00,20:00
8365,2,08:00,16:00
8365,3,11:00,19:00
8365,4,13:00,21:00
1651,0,13:00,21:00
1651,1,13:00,21:00
1651,2,11:00,19:00
1651,3,13:00,21:00
1651,4,13:00,21:00
1651,5,08:00,14:00
1651,6,07:00,13:00
13373,0,11:00,19:00
13373,1,13:00,21:00
13373,2,07:00,15:00
13373,3,07:00,15:00
13373,4,10:00,18:00
13373,5,12:00,18:00
17635,0,08:00,16:00
17635,1,13:00,21:00
17635,2,08:00,16:00
17635,3,12:00,20:00
17635,4,12:00,20:00
9956,0,09:00,17:00
9956,1,12:00,20:00
9956,2,09:00,17:00
9956,3,11:00,19:00
9956,4,09:00,17:00
5249,0,10:00,18:00
5249,1,10:00,18:00
5249,2,13:00,21:00
5249,3,10:00,18:00
5249,4,07:00,15:00
5249,5,09:00,15:00
4456,0,09:00,17:00
4456,1,07:00,15:00
4456,2,12:00,20:00
4456,3,10:00,18:00
4456,4,12:00,20:00
4456,5,12:00,18:00
4456,6,10:00,16:00
14777,0,07:00,15:00
14777,1,09:00,17:00
14777,2,09:00,17:00
14777,3,10:00,18:00
14777,4,11:00,19:00
14777,5,11:00,17:00
10432,0,11:00,19:00
10432,1,07:00,15:00
10432,2,07:00,15:00
10432,3,10:00,18:00
10432,4,12:00,20:00
436,0,09:00,17:00
436,1,09:00,17:00
436,2,10:00,18:00
436,3,12:00,20:00
436,4,10:00,18:00
436,5,10:00,16:00
436,6,13:00,19:00
20973,0,10:00,18:00
20973,1,13:00,21:00
20973,2,13:00,21:00
20973,3,10:00,18:00
20973,4,09:00,17:00
20973,5,13:00,19:00
20973,6,10:00,16:00
8710,0,10:00,18:00
8710,1,10:00,18:00
8710,2,10:00,18:00
8710,3,13:00,21:00
8710,4,09:00,17:00
8710,5,10:00,16:00
8710,6,10:00,16:00
8478,0,11:00,19:00
8478,1,09:00,17:00
8478,2,08:00,16:00
8478,3,07:00,15:00
8478,4,11:00,19:00
11099,0,12:00,20:00
11099,1,09:00,17:00
11099,2,13:00,21:00
11099,3,12:00,20:00
11099,4,08:00,16:00
11099,5,11:00,17:00
11099,6,10:00,16:00
7431,0,09:00,17:00
7431,1,09:00,17:00
7431,2,08:00,16:00
7431,3,07:00,15:00
7431,4,10:00,18:00
7431,5,09:00,15:00
8271,0,09:00,17:00
8271,1,11:00,19:00
8271,2,11:00,19:00
8271,3,11:00,19:00
8271,4,11:00,19:00
14160,0,11:00,19:00
14160,1,08:00,16:00
14160,2,11:00,19:00
14160,3,11:00,19:00
14160,4,11:00,19:00
14160,5,10:00,16:00
6542,0,10:00,18:00
6542,1,09:00,17:00
6542,2,09:00,17:00
6542,3,12:00,20:00
6542,4,09:00,17:00
4624,0,08:00,16:00
4624,1,07:00,15:00
4624,2,10:00,18:00
4624,3,07:00,15:00
4624,4,12:00,20:00
20643,0,11:00,19:00
20643,1,09:00,17:00
20643,2,12:00,20:00
20643,3,07:00,15:00
20643,4,10:00,18:00
20643,5,11:00,17:00
20643,6,08:00,14:00
6642,0,13:00,21:00
6642,1,11:00,19:00
6642,2,10:00,18:00
6642,3,13:00,21:00
6642,4,12:00,20:00
6642,5,08:00,14:00
6642,6,12:00,18:00
9240,0,10:00,18:00
9240,1,13:00,21:00
9240,2,12:00,20:00
9240,3,09:00,17:00
9240,4,07:00,15:00
9240,5,07:00,13:00
9240,6,10:00,16:00
20397,0,08:00,16:00
20397,1,09:00,17:00
20397,2,10:00,18:00
20397,3,13:00,21:00
20397,4,10:00,18:00
20397,5,08:00,14:00
2563,0,07:00,15:00
2563,1,08:00,16:00
2563,2,08:00,16:00
2563,3,13:00,21:00
2563,4,13:00,21:00
2563,5,07:00,13:00
2563,6,09:00,15:00
21025,0,07:00,15:00
21025,1,08:00,16:00
21025,2,07:00,15:00
21025,3,11:00,19:00
21025,4,12:00,20:00
21359,0,11:00,19:00
21359,1,13:00,21:00
21359,2,08:00,16:00
21359,3,08:00,16:00
21359,4,13:00,21:00
3199,0,07:00,15:00
3199,1,07:00,15:00
3199,2,07:00,15:00
3199,3,13:00,21:00
3199,4,13:00,21:00
11947,0,09:00,17:00
11947,1,12:00,20:00
11947,2,07:00,15:00
11947,3,10:00,18:00
11947,4,09:00,17:00
11947,5,09:00,15:00
11947,6,11:00,17:00
17625,0,09:00,17:00
17625,1,09:00,17:00
17625,2,11:00,19:00
17625,3,10:00,18:00
17625,4,09:00,17:00
17625,5,09:00,15:00
17625,6,08:00,14:00
19326,0,09:00,17:00
19326,1,09:00,17:00
19326,2,08:00,16:00
19326,3,11:00,19:00
19326,4,10:00,18:00
19326,5,07:00,13:00
19326,6,09:00,15:00
11964,0,09:00,17:00
11964,1,08:00,16:00
11964,2,10:00,18:00
11964,3,11:00,19:00
11964,4,10:00,18:00
13493,0,09:00,17:00
13493,1,10:00,18:00
13493,2,12:00,20:00
13493,3,11:00,19:00
13493,4,08:00,16:00
13493,5,09:00,15:00
6445,0,10:00,18:00
6445,1,11:00,19:00
6445,2,11:00,19:00
6445,3,08:00,16:00
6445,4,12:00,20:00
14549,0,10:00,18:00
14549,1,12:00,20:00
14549,2,07:00,15:00
